,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
7288,60,288,2,105,19,1,0,77,3,4,5,22,1,36,0,1,1,27,100,6,2,2,73
962,73,452,3,87,45,0,0,96,21,6,6,47,4,30,4,6,6,5,-8,11,2,0,52
762,70,82,0,48,17,0,0,95,71,6,6,19,2,16,0,7,7,20,-8,5,-8,1,45
3418,74,99,8,51,16,0,0,100,-7,7,8,16,1,56,0,0,0,15,-8,5,3,1,89
393,60,429,29,155,13,1,0,94,2,3,2,16,0,25,0,0,0,4,-8,3,1,0,71
10391,83,61,15,28,13,0,0,100,-7,7,8,13,0,54,17,0,0,3,74,2,3,0,63
7306,91,473,18,161,20,0,0,100,-7,7,8,21,0,33,0,0,0,3,-8,3,-8,0,38
1885,76,177,1,44,24,1,0,96,22,6,5,26,3,15,0,1,1,5,76,4,3,0,37
9644,61,177,7,87,10,1,0,91,3,3,5,12,1,45,8,0,0,75,48,3,4,1,100
4565,63,95,3,46,15,1,1,93,12,6,6,15,1,27,-7,1,1,68,82,6,2,3,80
6511,63,316,16,92,27,0,0,85,31,6,6,27,0,30,0,1,1,76,65,11,3,5,74
6851,73,286,2,81,53,0,0,98,70,6,6,59,6,42,2,1,1,50,82,6,6,3,60
2373,71,22,20,156,10,1,1,91,12,6,2,7,0,36,-7,0,0,0,-8,2,1,-8,75
5317,69,192,2,87,14,0,0,94,1,4,6,17,1,53,0,1,1,53,115,2,1,1,60
10270,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
8393,73,131,2,48,27,0,0,100,-7,7,8,30,4,37,0,2,2,38,25,7,2,2,53
6121,70,153,16,93,16,0,0,94,16,6,6,16,0,44,0,1,1,70,58,4,4,2,80
1876,88,270,34,118,25,0,0,100,-7,7,8,29,0,52,0,1,1,0,51,0,4,-8,57
1896,65,139,3,67,27,0,0,93,7,4,6,28,3,21,0,1,1,54,48,9,1,4,77
5366,71,243,8,84,15,0,0,94,-8,6,6,16,1,25,-7,1,1,56,-8,5,1,3,86
315,68,343,1,96,40,1,1,90,39,6,2,43,3,37,0,11,11,75,58,8,6,4,71
2685,80,10,11,91,20,0,0,100,-7,7,8,1,1,0,-7,1,1,18,-8,4,-8,1,33
4201,83,160,12,83,24,1,0,96,24,6,5,26,0,19,0,0,0,1,19,4,2,0,46
2173,82,175,15,77,23,0,0,96,46,6,6,23,0,39,0,3,3,5,50,2,3,0,45
906,84,433,5,136,21,0,0,100,-7,7,8,24,1,33,-8,0,0,47,87,2,3,0,50
8562,82,439,4,101,32,0,0,100,-7,7,8,33,2,13,3,1,1,3,51,5,2,0,33
8543,72,-8,2,70,16,0,0,100,-7,7,8,17,1,29,0,3,3,68,66,4,2,2,86
1945,57,81,2,47,13,1,1,79,13,6,6,15,1,64,0,1,1,48,19,5,4,0,100
9868,64,144,5,64,30,0,0,97,-7,5,7,30,3,53,0,1,1,88,74,8,4,2,92
8646,70,178,0,71,32,0,0,97,39,6,6,36,1,42,20,0,0,57,-8,5,4,2,75
8660,77,387,4,95,44,0,0,98,68,6,6,45,3,58,3,3,3,41,62,2,2,0,80
9624,83,257,5,68,22,0,0,100,-7,7,8,22,2,41,1,2,2,2,60,3,6,0,64
1537,68,17,17,17,1,0,0,100,-7,7,8,1,0,100,0,1,1,-8,-8,-8,1,-8,100
6063,91,278,29,123,17,0,0,100,-7,7,8,19,0,32,-8,0,0,1,-8,4,1,0,63
369,64,88,8,38,3,1,1,75,72,6,3,4,1,75,0,0,0,120,91,1,3,-8,100
4509,73,124,5,41,8,0,0,100,-7,7,8,8,2,50,-7,0,0,84,76,2,3,2,83
2222,66,121,1,36,6,0,0,100,-7,7,8,7,5,29,0,3,3,104,100,3,2,3,100
9942,73,269,14,91,28,0,0,97,-8,6,6,34,0,26,0,0,0,49,70,5,4,2,75
2371,73,368,2,103,43,0,0,100,-7,7,8,47,1,36,-7,0,0,70,72,17,4,7,91
516,62,171,5,92,52,1,0,90,4,3,5,58,2,47,-7,0,0,28,32,7,7,0,78
2450,57,119,7,7,3,0,0,100,-7,7,8,7,3,0,-7,8,6,84,-8,3,-8,1,100
4666,89,400,30,141,15,0,0,100,-7,7,8,15,0,27,-8,0,0,7,-8,2,1,0,43
8670,61,328,3,98,15,1,1,94,33,0,6,16,2,31,14,0,0,48,43,2,2,0,50
1311,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7607,68,247,3,134,36,0,0,100,-7,7,8,37,1,16,-7,1,1,79,-8,19,2,12,78
9763,86,378,10,120,29,0,0,100,-7,7,8,30,2,33,0,0,0,2,84,5,3,0,57
918,90,280,6,92,18,0,0,100,-7,7,8,23,3,35,1,1,1,4,86,2,1,0,38
627,65,193,1,59,6,2,2,100,-7,6,8,7,1,0,1,4,3,75,-8,2,-8,1,50
4482,65,186,3,66,23,0,0,96,32,6,6,23,2,48,-7,7,7,55,27,7,4,1,92
4018,83,185,5,70,19,0,0,95,42,6,6,18,2,37,5,0,0,14,73,1,2,0,60
2044,88,164,3,87,19,0,0,100,-7,7,8,19,1,21,0,0,0,3,-8,3,1,0,80
4762,76,245,12,112,21,0,0,100,-7,7,8,22,0,24,12,0,0,68,60,3,2,2,67
1462,70,240,19,93,20,0,0,100,-7,7,8,20,0,15,0,1,1,67,-8,7,1,5,69
10096,58,149,13,68,31,0,0,91,1,4,6,32,0,34,-7,1,1,62,64,4,5,2,75
7476,65,59,3,27,15,0,0,100,-7,7,8,17,5,41,0,0,0,75,99,5,2,2,78
519,85,168,9,72,41,0,0,100,-7,6,7,44,1,41,-7,2,2,3,56,3,2,0,42
7504,61,164,0,52,31,4,4,94,40,6,2,36,4,59,-7,7,7,13,85,4,7,0,79
9004,66,286,8,122,40,0,0,89,38,6,6,44,1,57,0,0,0,100,32,2,3,1,100
3933,87,201,2,71,13,0,0,100,-7,7,8,19,1,36,1,2,2,5,-8,1,1,0,40
302,75,291,20,118,15,1,0,94,68,6,5,17,0,41,0,2,2,48,-8,3,1,0,83
4739,86,269,5,80,25,0,0,100,-7,7,8,25,1,16,4,1,1,2,-8,3,1,0,27
1668,68,116,21,59,31,2,2,97,15,6,6,33,0,52,0,1,1,16,44,2,6,0,75
1816,57,104,5,52,26,0,0,88,5,4,6,26,3,31,0,3,3,36,58,10,2,1,86
2253,71,428,4,99,35,1,0,94,4,3,5,13,3,19,-7,1,1,8,67,6,2,1,50
1894,71,483,5,127,24,1,1,96,17,6,6,25,4,4,0,0,0,37,90,5,1,2,43
5541,80,173,54,100,12,0,0,100,-7,7,8,13,0,31,0,3,3,69,43,4,2,1,86
9729,72,150,7,79,49,1,1,100,-7,6,8,49,1,39,0,4,4,6,-8,5,1,2,33
6970,65,371,12,123,19,0,0,95,63,6,6,20,0,26,1,3,3,91,60,8,3,7,100
5369,79,66,19,35,5,0,0,100,-7,7,8,5,0,60,-7,0,0,35,36,2,3,0,100
3835,85,208,7,131,15,0,0,100,-7,7,8,33,1,33,1,1,1,12,-8,1,1,0,40
5594,64,139,18,68,20,5,2,56,14,6,3,25,0,28,0,0,0,0,68,0,2,0,18
3670,88,205,8,138,37,0,0,100,-7,7,8,8,1,11,19,0,0,2,-8,4,1,0,24
8336,72,274,4,105,10,1,1,100,-7,0,8,12,1,45,0,1,1,24,76,3,2,0,71
8741,71,149,3,63,27,0,0,96,-8,6,6,28,2,36,0,1,1,41,97,7,1,2,73
8387,44,90,13,51,9,5,4,47,3,0,2,16,0,38,0,3,1,82,81,4,3,1,88
5552,90,374,6,99,19,0,0,100,-7,7,8,19,2,74,6,0,0,5,95,1,2,0,60
5890,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5790,72,169,3,76,39,0,0,98,20,6,6,41,5,39,0,3,2,26,92,4,4,1,53
1230,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10241,53,320,27,122,14,2,0,61,8,4,5,18,0,11,2,1,1,64,-8,8,1,3,77
9068,72,104,11,53,11,0,0,92,5,4,6,13,1,38,0,1,1,38,83,1,3,0,80
4343,80,92,7,52,16,0,0,94,27,6,6,16,2,44,0,0,0,4,72,4,3,0,64
633,89,222,12,136,20,0,0,100,-7,7,8,22,0,36,20,0,0,0,-8,0,1,0,17
3278,82,196,7,96,17,0,0,94,25,6,6,16,2,6,8,0,0,0,96,2,1,0,43
6913,90,332,8,104,18,0,0,100,-7,7,8,20,1,75,-8,0,0,4,90,1,2,0,100
9356,69,102,5,39,22,0,0,100,-7,7,8,22,4,5,1,5,5,31,-8,6,1,2,58
1139,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1831,83,147,2,51,22,0,0,100,-7,7,8,23,3,26,0,0,0,5,86,3,3,0,60
10444,76,82,19,55,10,0,0,100,-7,7,8,10,0,40,0,2,2,40,36,2,3,1,71
1205,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3972,72,242,13,87,43,0,0,98,18,6,6,59,0,26,0,2,1,13,81,4,2,2,33
5419,61,61,4,25,23,0,0,96,10,4,6,23,5,52,3,3,3,30,87,6,6,0,100
1356,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4217,67,141,6,52,11,0,0,100,-7,7,8,12,3,67,0,1,1,91,96,3,2,1,100
6039,62,87,9,42,10,2,1,83,5,3,5,12,2,33,1,1,1,14,90,4,1,1,63
6878,83,177,6,77,40,1,0,98,49,6,5,41,3,54,0,1,1,19,70,3,5,0,62
1224,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2725,78,126,12,60,11,0,0,100,-7,7,8,15,0,33,-7,0,0,53,86,2,2,2,80
5585,61,177,3,101,27,0,0,76,1,4,6,29,2,21,0,0,0,19,-8,7,1,1,62
562,75,234,6,104,31,0,0,97,18,6,6,34,3,18,-7,2,2,44,-8,4,1,3,50
2471,69,-8,1,59,8,2,2,90,29,6,4,0,1,60,-7,6,6,52,-8,1,-8,0,67
8754,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1569,71,188,2,63,46,0,0,98,62,6,6,47,7,23,0,1,1,44,39,8,4,5,50
7365,78,129,4,59,37,0,0,100,-7,5,8,47,1,64,0,1,1,54,110,6,7,1,87
5752,59,367,207,263,3,2,1,50,1,4,5,4,0,25,0,1,1,4,-8,1,-8,-8,100
5286,57,209,4,64,34,0,0,91,6,4,6,35,3,37,0,2,2,54,86,9,2,2,69
3471,87,428,6,59,14,0,0,100,-7,7,8,45,4,29,3,1,1,3,-8,3,-8,0,43
8437,84,159,13,80,22,0,0,100,-7,7,8,22,0,18,0,2,2,1,-8,2,1,1,30
161,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3961,83,177,1,60,18,0,0,100,-7,7,8,25,4,37,0,2,2,6,74,3,3,1,64
3515,85,-8,14,164,25,1,0,96,67,6,5,0,0,7,11,0,0,1,-8,3,-8,0,30
3170,86,126,3,51,36,0,0,100,-7,7,8,27,2,6,13,0,0,1,-8,4,-8,0,24
2070,86,307,24,131,14,0,0,100,-7,7,8,15,0,0,0,0,0,10,-8,2,-8,0,29
3174,56,58,4,27,30,0,0,97,1,4,6,33,6,15,4,1,1,29,37,10,2,2,50
6443,66,173,8,58,17,2,1,85,2,0,2,20,4,45,0,0,0,7,68,3,2,0,75
8318,67,180,4,81,29,1,1,94,62,6,2,34,6,53,2,2,2,73,99,1,2,-8,80
1090,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6029,76,221,3,75,30,0,0,100,-7,7,8,30,3,10,9,0,0,22,-8,9,-8,3,47
3197,77,298,10,121,23,0,0,100,-7,7,8,24,2,25,1,3,3,48,87,5,1,1,67
7323,88,423,4,110,16,0,0,100,-7,7,8,17,1,35,0,1,1,6,-8,7,-8,0,100
1157,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
986,83,348,2,100,61,0,0,98,24,6,6,67,4,35,1,1,1,6,62,7,4,0,52
2416,62,250,2,91,15,2,2,72,7,4,2,33,1,44,-7,0,0,62,-8,3,1,1,80
113,87,120,12,59,26,0,0,100,-7,7,8,26,0,54,-7,1,1,1,-8,2,1,0,75
9176,-9,85,28,179,3,5,5,50,15,6,4,4,0,0,2,3,3,-8,-8,-8,-8,-8,-8
8810,65,162,9,65,28,0,0,100,-7,7,8,28,1,50,1,1,1,83,82,2,3,2,86
5316,87,247,21,97,19,0,0,100,-7,7,8,20,0,45,0,0,0,3,39,1,1,0,33
3767,79,124,11,134,21,0,0,100,-7,7,8,5,1,35,5,1,1,42,25,3,3,1,60
5616,77,187,4,59,19,0,0,95,72,6,6,19,1,58,0,3,3,14,70,2,3,0,56
400,73,188,2,58,23,0,0,100,-7,7,8,25,5,40,0,4,4,43,87,5,3,2,62
228,59,191,4,74,38,0,0,93,5,4,6,40,2,33,1,2,2,48,45,12,3,3,83
10135,57,220,3,73,31,0,0,94,1,4,6,35,2,54,3,1,1,81,-8,7,1,3,80
4609,67,152,3,37,23,1,1,96,64,6,2,24,3,25,-7,1,1,40,49,11,3,1,78
5958,61,183,5,68,2,1,0,67,10,3,5,3,1,33,-7,2,2,108,-8,1,1,1,67
356,81,155,9,63,18,0,0,100,-7,7,8,19,2,28,0,2,2,3,-8,3,2,0,50
5439,83,193,4,99,18,0,0,100,-7,7,8,18,1,33,0,1,1,37,-8,3,1,0,80
80,60,357,17,141,9,4,3,67,3,3,4,13,0,50,0,1,1,28,-8,4,-8,-8,100
8071,65,195,6,115,12,0,0,63,21,6,6,16,1,44,17,0,0,88,94,4,2,3,86
2905,48,151,9,101,50,1,1,83,3,0,2,8,3,48,1,2,2,74,75,17,7,6,89
8262,60,205,4,74,32,0,0,88,4,4,6,34,5,59,-7,4,4,32,62,4,3,0,80
10001,59,207,6,68,16,0,0,82,2,4,6,17,2,29,0,2,2,32,-8,5,2,2,64
9770,72,259,5,92,27,0,0,96,38,6,6,27,3,30,0,0,0,14,-8,3,3,1,47
3498,73,-8,0,69,24,0,0,88,10,6,6,0,4,20,0,2,2,8,78,1,2,1,27
9295,75,191,3,71,25,0,0,100,-7,7,8,26,4,42,10,0,0,66,86,6,2,1,73
9017,88,236,8,91,9,0,0,100,-7,7,8,10,2,40,0,0,0,0,-8,0,2,-8,33
2523,71,288,8,93,30,0,0,100,-7,7,8,51,2,30,-7,0,0,73,-8,9,-8,5,69
3715,88,413,9,78,48,0,0,100,-7,7,8,76,2,29,2,1,1,1,100,1,1,0,13
7809,80,164,25,104,20,0,0,100,-7,7,8,21,0,5,6,0,0,55,-8,4,1,0,50
8513,82,-8,4,79,7,1,0,75,41,6,5,8,2,38,-7,0,0,5,19,1,2,-8,75
2823,63,151,2,59,20,4,2,78,9,4,2,46,3,15,-7,1,1,19,57,4,1,1,38
6498,69,111,20,65,14,2,2,93,35,6,6,17,0,33,0,0,0,11,73,1,1,-8,67
8822,74,176,9,64,22,0,0,100,-7,7,8,23,1,32,1,1,1,23,91,6,5,1,61
8877,80,74,12,39,7,0,0,100,-7,7,8,7,0,71,0,3,3,1,84,1,4,0,83
3890,58,171,7,49,19,0,0,100,-7,7,8,41,3,25,1,7,7,83,70,8,1,7,69
8179,67,101,10,45,24,0,0,100,-7,7,8,25,1,38,0,4,4,24,67,3,3,2,43
8904,60,110,6,64,10,2,2,45,59,6,4,12,2,64,0,4,3,28,-8,1,1,0,67
4017,91,-8,20,113,15,0,0,100,-7,7,8,0,0,20,1,1,1,3,14,1,1,0,29
4263,66,256,9,76,32,0,0,97,16,6,6,33,1,30,0,0,0,34,60,6,3,3,45
5584,76,182,7,86,22,0,0,100,-7,7,8,23,4,39,0,0,0,31,64,4,4,1,80
9759,85,77,13,40,8,0,0,100,-7,7,8,8,0,50,0,0,0,4,-8,1,1,0,40
1330,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7312,86,350,19,121,15,0,0,100,-7,7,8,16,0,44,0,1,1,12,-8,2,-8,0,33
6428,67,152,21,97,25,1,1,96,-7,5,7,26,0,35,0,7,6,59,-8,7,1,2,67
4939,83,128,5,78,44,0,0,100,-7,7,8,44,1,14,2,1,1,8,85,7,2,0,36
7216,92,255,10,78,7,0,0,100,-7,7,8,8,1,13,0,0,0,6,-8,1,-8,0,33
4464,56,92,3,43,18,1,0,79,1,4,5,20,2,79,-7,1,1,51,85,2,5,-8,100
831,80,335,15,146,28,0,0,100,-7,7,8,28,0,18,14,0,0,34,75,9,2,1,65
1298,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7816,61,83,2,40,22,0,0,96,1,4,6,23,4,26,3,1,1,50,-8,7,2,1,69
9174,81,171,4,34,15,0,0,100,-7,7,8,16,4,19,0,1,1,5,76,5,2,0,64
8992,74,340,11,74,21,0,0,95,20,6,6,21,1,29,0,1,1,33,81,7,2,1,69
7741,74,150,5,43,22,0,0,96,33,6,6,23,2,52,14,1,1,23,99,3,3,2,67
4538,68,299,10,75,36,0,0,100,-7,7,8,37,2,25,-7,0,0,73,32,7,3,4,91
2009,77,173,11,59,7,1,1,100,-7,7,8,8,1,43,0,0,0,69,-8,1,1,0,100
4792,63,170,7,91,27,8,8,74,44,6,2,38,1,42,5,1,1,64,83,6,2,2,90
1598,59,183,2,73,28,1,1,90,2,0,2,31,2,32,0,10,10,66,62,5,3,1,57
4388,63,63,2,27,3,0,0,75,21,6,6,4,1,50,0,1,1,21,-8,2,1,1,100
4423,81,398,6,87,31,1,1,88,9,4,4,32,1,31,0,0,0,10,58,3,2,0,45
10436,82,115,4,58,24,1,0,96,50,6,5,25,4,52,4,1,1,2,52,1,4,0,71
9282,77,510,14,174,25,2,2,100,-7,6,8,26,0,15,14,0,0,4,64,4,1,1,46
7471,64,110,4,50,14,1,1,94,43,6,2,17,1,47,0,2,2,70,91,2,2,0,80
4389,63,59,16,34,3,1,1,100,-7,7,8,4,0,0,0,0,0,68,-8,3,-8,-8,100
2828,80,285,37,80,10,0,0,100,-7,7,8,29,0,40,18,0,0,45,-8,2,1,0,100
10022,72,263,6,95,38,0,0,97,32,6,6,38,3,24,-7,0,0,53,35,8,2,2,61
7052,89,131,29,60,6,0,0,100,-7,7,8,6,0,17,-8,0,0,5,-8,1,1,0,40
8801,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10205,64,199,23,69,18,1,1,89,18,5,6,20,0,20,0,2,2,51,0,7,3,2,67
398,80,234,0,62,27,0,0,100,-7,7,8,35,4,26,0,3,3,22,-8,4,1,2,38
6076,65,140,8,65,8,0,0,88,52,6,6,8,1,13,0,2,2,91,-8,2,1,2,75
4917,79,71,3,33,12,0,0,100,-7,7,8,12,3,25,11,0,0,11,94,3,2,0,56
5226,70,63,2,36,14,0,0,100,-7,7,8,15,4,47,0,1,1,70,-8,4,1,2,71
6977,88,441,18,113,17,0,0,100,-7,7,8,19,0,17,22,0,0,0,-8,1,2,0,43
1013,72,280,22,128,17,1,1,94,-8,6,6,18,0,56,0,0,0,24,-8,2,2,0,57
7582,75,235,6,85,15,0,0,94,17,6,6,16,1,38,-7,1,1,40,96,1,2,1,50
6589,67,342,3,64,19,0,0,89,2,4,6,19,3,37,0,2,2,14,95,2,3,0,55
5306,67,36,4,14,6,0,0,100,-7,7,8,6,3,67,0,3,0,41,88,1,3,-8,80
3749,69,199,2,83,61,1,1,100,-7,6,8,23,2,18,1,3,3,14,68,4,4,1,33
7264,66,177,5,67,22,1,1,100,-7,7,8,23,3,32,0,1,1,66,85,5,2,2,80
5839,67,58,4,29,21,0,0,95,39,6,6,22,6,50,0,3,3,15,94,3,5,0,73
3274,69,428,3,94,49,0,0,100,-7,7,8,23,3,8,0,4,4,50,-8,11,2,10,46
4949,65,275,2,81,42,0,0,93,15,6,6,44,5,50,0,3,3,63,77,4,6,1,71
10292,85,285,5,88,28,0,0,100,-7,7,8,28,1,7,0,1,1,0,-8,0,1,0,7
6142,62,137,31,68,9,1,1,78,16,6,6,9,0,33,19,0,0,12,43,1,2,0,75
6339,58,118,5,48,23,3,2,73,15,6,5,28,7,77,0,1,1,2,100,1,3,-8,80
6110,85,251,5,80,45,0,0,98,43,6,6,48,3,17,0,1,1,3,-8,2,1,0,20
9573,81,356,13,116,28,0,0,100,-7,7,8,31,0,24,-7,0,0,34,-8,4,1,1,45
103,69,112,2,43,5,0,0,100,-7,7,8,7,2,43,-7,1,1,37,58,3,2,0,83
5429,67,167,16,87,12,1,1,75,34,6,6,12,0,33,9,0,0,50,151,3,2,1,71
8313,91,323,5,118,25,0,0,100,-7,7,8,27,1,41,18,0,0,3,81,1,3,0,36
281,64,164,8,71,25,1,0,92,7,4,6,26,3,38,0,3,3,58,84,3,3,0,67
2081,83,144,18,68,13,0,0,100,-7,7,8,13,0,23,0,0,0,3,-8,3,-8,0,100
10088,79,136,9,87,15,0,0,100,-7,7,8,15,1,27,-7,0,0,47,-8,5,1,1,75
4072,58,263,16,88,21,2,0,69,1,4,5,55,0,19,2,1,1,20,51,6,1,1,57
10452,90,197,5,92,13,0,0,100,-7,7,8,13,1,46,4,2,2,5,50,3,3,0,100
8815,89,364,35,165,14,0,0,100,-7,7,8,14,0,36,3,1,1,6,48,2,3,0,67
3218,67,183,17,76,36,1,1,97,2,1,3,41,0,16,4,2,2,2,60,2,3,0,36
239,76,220,4,87,31,0,0,94,43,6,6,31,3,55,5,1,1,31,64,4,2,0,60
7659,58,258,1,81,16,0,0,89,9,4,6,18,3,33,-7,3,3,81,95,8,3,4,92
7515,58,128,12,61,29,0,0,97,5,4,6,29,0,45,-7,2,2,37,76,6,8,2,82
4073,64,231,1,67,32,1,1,100,-7,6,8,27,5,12,1,6,6,53,-8,4,1,4,75
6766,77,196,2,77,31,0,0,100,-7,7,8,32,5,41,2,2,2,18,92,5,2,2,70
5041,68,223,11,86,20,0,0,91,41,6,6,22,1,50,1,3,3,83,37,3,8,2,79
2162,69,127,1,57,16,0,0,94,9,4,6,18,2,28,0,3,2,28,100,3,3,0,60
3176,67,-8,14,67,3,1,1,100,-7,6,8,0,0,0,0,2,2,42,-8,2,-8,0,100
9543,63,239,8,87,17,3,2,94,36,5,5,18,3,39,-7,0,0,61,87,3,3,1,75
7559,70,69,1,25,17,0,0,100,-7,7,8,21,5,20,-7,0,0,21,89,5,2,2,70
6733,61,175,15,74,11,1,1,82,10,4,6,13,0,27,-7,1,0,71,77,3,1,2,80
2630,89,147,1,145,13,0,0,100,-7,7,8,19,1,7,-7,2,2,2,16,1,1,0,25
8204,79,168,4,54,25,0,0,100,-7,7,8,29,3,34,0,0,0,40,47,5,2,2,88
1395,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1675,63,50,13,25,10,0,0,100,-7,7,8,10,0,60,0,5,5,76,72,3,2,1,83
7424,58,79,6,40,43,0,0,100,-7,7,8,43,3,49,0,2,2,59,96,8,2,4,77
7075,65,494,6,99,39,1,1,100,-7,6,8,39,1,46,0,4,4,27,92,8,6,1,88
7420,69,82,7,46,33,0,0,100,-7,7,8,34,3,32,0,0,0,46,81,7,4,2,73
37,70,127,25,57,23,0,0,96,-8,6,6,24,0,13,0,0,0,51,-8,9,-8,1,67
1477,64,220,4,86,42,1,1,98,19,0,6,45,2,9,0,2,2,51,-8,8,1,5,39
8574,86,197,10,95,20,0,0,100,-7,7,8,24,1,58,-8,0,0,8,-8,4,1,0,63
6078,71,108,1,55,14,1,1,88,62,6,3,17,4,63,2,3,3,37,95,2,3,0,63
5207,83,240,6,94,19,0,0,100,-7,7,8,19,2,47,0,0,0,21,88,3,2,0,83
6858,90,190,3,94,15,0,0,100,-7,7,8,15,1,27,3,1,1,3,-8,1,1,0,67
8669,57,171,5,62,33,0,0,97,0,4,6,34,5,26,0,5,4,11,86,5,2,0,39
146,57,246,4,72,34,2,1,88,3,1,3,40,4,73,2,3,3,12,70,3,12,0,89
4761,67,35,1,17,6,0,0,100,-7,7,8,7,2,29,0,4,4,36,-8,3,2,0,71
9976,79,207,3,51,28,0,0,100,-7,7,8,28,5,29,0,2,2,8,71,2,4,1,40
101,81,220,2,91,20,0,0,100,-7,7,8,23,2,39,-7,2,2,36,-8,3,1,1,67
4623,60,70,4,36,5,1,1,71,11,4,3,7,1,43,17,0,0,103,77,2,2,1,100
2212,85,245,22,106,16,0,0,94,59,6,6,16,0,25,0,0,0,0,-8,0,-8,0,0
2478,84,-8,2,159,20,1,1,95,34,6,4,0,1,0,-7,0,0,0,-8,1,-8,0,13
3397,65,165,2,43,25,0,0,100,-7,7,8,26,7,15,0,2,1,35,96,7,3,2,59
3306,63,259,15,94,16,0,0,81,1,4,6,32,0,44,1,2,2,62,50,4,2,2,86
2344,74,319,5,68,22,0,0,100,-7,7,8,30,2,23,-7,3,3,39,90,3,2,1,75
1892,66,197,10,73,28,0,0,90,5,4,6,29,2,24,0,1,1,12,-8,7,1,1,57
7880,72,180,13,70,23,1,0,88,14,6,5,25,0,21,10,0,0,15,-8,3,1,0,40
7411,68,121,8,45,13,0,0,85,9,4,6,13,2,15,0,3,3,26,-8,1,2,0,60
4986,65,305,13,90,25,0,0,88,26,6,6,26,0,58,13,0,0,75,69,3,6,2,75
6590,68,107,2,36,16,0,0,100,-7,7,8,17,4,47,0,2,1,64,62,6,4,3,83
9987,63,91,5,26,11,1,1,100,-7,7,8,12,5,27,0,1,1,90,42,6,3,1,100
8530,70,-8,1,109,13,2,1,71,41,6,2,17,1,65,-8,0,0,51,17,2,3,2,83
8299,80,233,143,211,4,0,0,100,-7,7,8,4,0,0,23,0,0,92,-8,1,-8,1,50
6755,54,109,9,59,31,1,1,94,2,4,2,33,2,38,0,3,3,62,-8,8,1,3,82
3365,73,19,2,9,2,0,0,100,-7,7,8,3,2,33,0,8,7,15,-8,1,1,0,67
2997,57,338,3,63,13,2,1,67,13,6,5,17,1,60,1,2,2,55,90,1,4,1,56
4081,81,220,12,36,5,0,0,100,-7,7,8,35,0,60,7,0,0,0,-8,0,1,0,33
443,66,189,5,101,16,5,4,71,62,6,2,22,1,29,0,2,2,37,-8,6,1,2,100
4749,83,363,27,127,20,0,0,85,16,6,6,20,0,40,-8,0,0,0,-8,1,2,0,57
3519,90,-8,4,132,15,0,0,100,-7,7,8,0,1,33,4,1,1,3,97,2,2,0,44
4790,62,93,3,33,21,0,0,86,6,4,6,21,3,76,3,1,1,53,88,2,6,1,73
2888,73,110,16,28,2,1,0,67,9,4,5,12,0,67,17,0,0,2,-8,1,1,0,100
1570,66,322,17,102,28,0,0,100,-7,7,8,28,0,43,0,1,1,67,72,6,6,3,71
8413,54,51,11,34,7,2,2,63,3,4,2,9,1,33,0,1,1,86,88,3,1,0,100
